date,RSSI
2020-07-08 22:53:17.042909,74
2020-07-08 22:53:18.162865,74
2020-07-08 22:53:19.281322,74
2020-07-08 22:53:20.402328,74
2020-07-08 22:53:21.520322,74
2020-07-08 22:53:22.641327,74
2020-07-08 22:53:23.761330,74
2020-07-08 22:53:24.896329,74
2020-07-08 22:53:26.000326,74
2020-07-08 22:53:27.120330,74
2020-07-08 22:53:28.238326,74
2020-07-08 22:53:29.358365,74
2020-07-08 22:53:30.478374,74
2020-07-08 22:53:31.598327,74
2020-07-08 22:53:32.718349,74
2020-07-08 22:53:33.837373,74
2020-07-08 22:53:34.955413,74
2020-07-08 22:53:36.076323,74
2020-07-08 22:53:37.196369,74
2020-07-08 22:53:38.315322,74
2020-07-08 22:53:39.419368,74
2020-07-08 22:53:40.554365,74
2020-07-08 22:53:41.658328,72
2020-07-08 22:53:42.777325,73
2020-07-08 22:53:43.897398,73
2020-07-08 22:53:45.016397,73
2020-07-08 22:53:46.137397,73
2020-07-08 22:53:47.256400,73
2020-07-08 22:53:48.375438,73
2020-07-08 22:53:49.494462,73
2020-07-08 22:53:50.615455,73
2020-07-08 22:53:51.734446,73
2020-07-08 22:53:52.854450,73
2020-07-08 22:53:53.974404,73
2020-07-08 22:53:55.092393,73
2020-07-08 22:53:56.212398,73
2020-07-08 22:53:57.332437,73
2020-07-08 22:53:58.452440,73
2020-07-08 22:53:59.555439,74
2020-07-08 22:54:00.675397,73
2020-07-08 22:54:01.795451,73
2020-07-08 22:54:02.914438,73
2020-07-08 22:54:04.033427,73
2020-07-08 22:54:05.154441,73
2020-07-08 22:54:06.273402,73
2020-07-08 22:54:07.392395,73
2020-07-08 22:54:08.512395,73
2020-07-08 22:54:09.633411,73
2020-07-08 22:54:10.752455,73
2020-07-08 22:54:11.871400,73
2020-07-08 22:54:12.990395,73
2020-07-08 22:54:14.110436,73
2020-07-08 22:54:15.229393,73
2020-07-08 22:54:16.333393,73
2020-07-08 22:54:17.452393,73
2020-07-08 22:54:18.572395,73
2020-07-08 22:54:19.692433,73
2020-07-08 22:54:20.812439,73
2020-07-08 22:54:21.931426,73
2020-07-08 22:54:23.051400,73
2020-07-08 22:54:24.171400,73
2020-07-08 22:54:25.290396,73
2020-07-08 22:54:26.410401,73
2020-07-08 22:54:27.529437,73
2020-07-08 22:54:28.649456,73
2020-07-08 22:54:29.769400,73
2020-07-08 22:54:30.887393,73
2020-07-08 22:54:32.007398,73
2020-07-08 22:54:33.127435,73
2020-07-08 22:54:34.247395,73
2020-07-08 22:54:35.350795,73
2020-07-08 22:54:36.485791,73
2020-07-08 22:54:37.606799,73
2020-07-08 22:54:38.726368,73
2020-07-08 22:54:39.829367,73
2020-07-08 22:54:40.964361,73
2020-07-08 22:54:42.068359,73
2020-07-08 22:54:43.188364,73
2020-07-08 22:54:44.307359,73
2020-07-08 22:54:45.426451,73
2020-07-08 22:54:46.546369,73
2020-07-08 22:54:47.666404,73
2020-07-08 22:54:48.786362,73
2020-07-08 22:54:49.905365,73
2020-07-08 22:54:51.025403,73
2020-07-08 22:54:52.145367,73
2020-07-08 22:54:53.280406,73
2020-07-08 22:54:54.384371,73
2020-07-08 22:54:55.504417,73
2020-07-08 22:54:56.623405,73
2020-07-08 22:54:57.742363,73
2020-07-08 22:54:58.862399,73
2020-07-08 22:54:59.981394,73
2020-07-08 22:55:01.101367,73
2020-07-08 22:55:02.222365,73
2020-07-08 22:55:03.356362,73
2020-07-08 22:55:04.477376,73
2020-07-08 22:55:05.595424,73
2020-07-08 22:55:06.715362,73
2020-07-08 22:55:07.836369,73
2020-07-08 22:55:08.954360,73
2020-07-08 22:55:10.074404,73
2020-07-08 22:55:11.194402,73
2020-07-08 22:55:12.313363,73
2020-07-08 22:55:13.433405,73
2020-07-08 22:55:14.552360,74
2020-07-08 22:55:15.672367,73
2020-07-08 22:55:16.791451,74
2020-07-08 22:55:17.912409,73
2020-07-08 22:55:19.032367,73
2020-07-08 22:55:20.150392,73
2020-07-08 22:55:21.270363,74
2020-07-08 22:55:22.389451,74
2020-07-08 22:55:23.509361,74
2020-07-08 22:55:24.629400,74
2020-07-08 22:55:25.748358,73
2020-07-08 22:55:26.868389,73
2020-07-08 22:55:27.988412,73
2020-07-08 22:55:29.107365,73
2020-07-08 22:55:30.228369,73
2020-07-08 22:55:31.330417,73
2020-07-08 22:55:32.451188,73
2020-07-08 22:55:33.587158,73
2020-07-08 22:55:34.690135,73
2020-07-08 22:55:35.809167,73
2020-07-08 22:55:36.929135,73
2020-07-08 22:55:38.048132,73
2020-07-08 22:55:39.168177,73
2020-07-08 22:55:40.288137,73
2020-07-08 22:55:41.408147,73
2020-07-08 22:55:42.527139,73
2020-07-08 22:55:43.647143,73
2020-07-08 22:55:44.766135,73
2020-07-08 22:55:45.869189,73
2020-07-08 22:55:46.989131,73
2020-07-08 22:55:48.109188,72
2020-07-08 22:55:49.244131,73
2020-07-08 22:55:50.364175,73
2020-07-08 22:55:51.483131,73
2020-07-08 22:55:52.588137,73
2020-07-08 22:55:53.708190,73
2020-07-08 22:55:54.827140,73
2020-07-08 22:55:55.946136,73
2020-07-08 22:55:57.065131,73
2020-07-08 22:55:58.185135,73
2020-07-08 22:55:59.305133,73
2020-07-08 22:56:00.424132,73
2020-07-08 22:56:01.544175,73
2020-07-08 22:56:02.664174,73
2020-07-08 22:56:03.768138,73
2020-07-08 22:56:04.903165,73
2020-07-08 22:56:06.023135,73
2020-07-08 22:56:07.141737,73
2020-07-08 22:56:08.277742,73
2020-07-08 22:56:09.398748,73
2020-07-08 22:56:10.517540,73
2020-07-08 22:56:11.620544,72
2020-07-08 22:56:12.739625,73
2020-07-08 22:56:13.860589,73
2020-07-08 22:56:14.987538,73
2020-07-08 22:56:16.099593,73
2020-07-08 22:56:17.219545,73
2020-07-08 22:56:18.338538,73
2020-07-08 22:56:19.457534,73
2020-07-08 22:56:20.577582,73
2020-07-08 22:56:21.697592,73
2020-07-08 22:56:22.816535,73
2020-07-08 22:56:23.935616,73
2020-07-08 22:56:25.056577,73
2020-07-08 22:56:26.175536,73
2020-07-08 22:56:27.295587,73
2020-07-08 22:56:28.414535,73
2020-07-08 22:56:29.535593,73
2020-07-08 22:56:30.653534,73
2020-07-08 22:56:31.773534,73
2020-07-08 22:56:32.893544,73
2020-07-08 22:56:34.013547,73
2020-07-08 22:56:35.132543,73
2020-07-08 22:56:36.252212,73
2020-07-08 22:56:37.372229,73
2020-07-08 22:56:38.491202,73
2020-07-08 22:56:39.595172,73
2020-07-08 22:56:40.715174,73
2020-07-08 22:56:41.834168,73
2020-07-08 22:56:42.953166,73
2020-07-08 22:56:44.074171,73
2020-07-08 22:56:45.193170,73
2020-07-08 22:56:46.312196,73
2020-07-08 22:56:47.432207,73
2020-07-08 22:56:48.536214,73
2020-07-08 22:56:49.671165,73
2020-07-08 22:56:50.775169,73
2020-07-08 22:56:51.910166,73
2020-07-08 22:56:53.045171,73
2020-07-08 22:56:54.149162,73
2020-07-08 22:56:55.269161,73
2020-07-08 22:56:56.389211,73
2020-07-08 22:56:57.508168,73
2020-07-08 22:56:58.628203,73
2020-07-08 22:56:59.747166,73
2020-07-08 22:57:00.867166,73
2020-07-08 22:57:01.986162,73
2020-07-08 22:57:03.107219,73
2020-07-08 22:57:04.226165,73
2020-07-08 22:57:05.346171,74
2020-07-08 22:57:06.465198,73
2020-07-08 22:57:07.585209,73
2020-07-08 22:57:08.704161,73
2020-07-08 22:57:09.824227,73
2020-07-08 22:57:10.944212,73
2020-07-08 22:57:12.063165,73
2020-07-08 22:57:13.199211,73
2020-07-08 22:57:14.303215,73
2020-07-08 22:57:15.422208,73
2020-07-08 22:57:16.542171,73
2020-07-08 22:57:17.661179,73
2020-07-08 22:57:18.781207,73
2020-07-08 22:57:19.900166,73
2020-07-08 22:57:21.004208,73
2020-07-08 22:57:22.139221,73
2020-07-08 22:57:23.243162,73
2020-07-08 22:57:24.379226,73
2020-07-08 22:57:25.499172,73
2020-07-08 22:57:26.602165,73
2020-07-08 22:57:27.722169,73
2020-07-08 22:57:28.842214,73
2020-07-08 22:57:29.961215,73
2020-07-08 22:57:31.097210,73
2020-07-08 22:57:32.216168,73
2020-07-08 22:57:33.320198,73
2020-07-08 22:57:34.439162,73
2020-07-08 22:57:35.574162,73
2020-07-08 22:57:36.695212,73
2020-07-08 22:57:37.814165,73
2020-07-08 22:57:38.933221,73
2020-07-08 22:57:40.053167,73
2020-07-08 22:57:41.173163,73
2020-07-08 22:57:42.308164,73
2020-07-08 22:57:43.412206,73
2020-07-08 22:57:44.532165,73
2020-07-08 22:57:45.651166,73
2020-07-08 22:57:46.771216,73
2020-07-08 22:57:47.891167,73
2020-07-08 22:57:49.010165,73
2020-07-08 22:57:50.129224,73
2020-07-08 22:57:51.250217,73
2020-07-08 22:57:52.369165,73
2020-07-08 22:57:53.488182,73
2020-07-08 22:57:54.608195,73
2020-07-08 22:57:55.712231,73
2020-07-08 22:57:56.832167,73
2020-07-08 22:57:57.951162,73
2020-07-08 22:57:59.069670,73
2020-07-08 22:58:00.189669,73
2020-07-08 22:58:01.309669,73
2020-07-08 22:58:02.429673,73
2020-07-08 22:58:03.564670,73
2020-07-08 22:58:04.684669,72
2020-07-08 22:58:05.804583,72
2020-07-08 22:58:06.924587,73
2020-07-08 22:58:08.043645,73
2020-07-08 22:58:09.178588,73
2020-07-08 22:58:10.283595,74
2020-07-08 22:58:11.385616,74
2020-07-08 22:58:12.505623,74
2020-07-08 22:58:13.624583,74
2020-07-08 22:58:14.745596,73
